anon_id,label,split,n_off,energy_f1,energy_prec,energy_rec,energy_n,silero_s,silero_f1,silero_prec,silero_rec,silero_n,silero_speech_s,off_speech_s
call_d3e854cbb77d,human,train,21,0.9083357204239473,0.9247594050743657,0.8924852237545736,18,1.3095335960388184,0.7728564265418686,0.951440329218107,0.6507177033492823,9,24.299999999999997,35.480000000000025
call_d437831f4543,synthetic,train,11,0.9608177172061328,0.929159802306425,0.9947089947089947,12,1.2357847690582275,0.9269731136166522,0.9119453924914676,0.9425044091710758,9,29.299999999999994,28.320000000000014
call_d4518fcb700a,synthetic,val,9,0.9832846908994428,0.9686356508102457,0.9983836206896551,10,1.2944297790527344,0.9692928583962098,0.9475128644939965,0.9920977011494253,8,58.29999999999998,55.67999999999998
call_d557fa43925b,human,train,22,0.8938223938223938,0.9533287577213452,0.8413082980012114,16,1.2454848289489746,0.7025719378660555,0.9510513615994485,0.5570361397133051,12,29.0,49.49999999999999
call_d5d00276dd35,human,train,65,0.8540120183810533,0.9001490312965723,0.812373907195696,43,1.3299150466918945,0.5137079525568734,0.9266923886355665,0.35534633490248824,9,28.500000000000014,74.27999999999992
call_d60330be1b1f,human,val,17,0.9473276529821844,0.9366862394689813,0.9582136328022982,15,1.5453968048095703,0.9244808887713265,0.9364951768488746,0.9127709584747976,16,37.300000000000054,38.24000000000002
call_d72a7cb67eb0,human,train,20,0.9574490112848121,0.9259110933119744,0.9912111468381565,20,1.5366277694702148,0.931023488149644,0.9232715008431703,0.9389067524115756,17,47.4,46.580000000000055
call_d80d9f6f7884,human,train,15,0.9423635529735515,0.9390615478366849,0.945688861613992,11,1.2507822513580322,0.9325365623525712,0.9564516129032258,0.9097882786130715,10,30.999999999999993,32.56000000000001
call_d88d3c23953c,synthetic,val,18,0.9526303261128303,0.9114097016624915,0.9977561705310396,19,1.5039408206939697,0.9354952414522383,0.8846666666666667,0.9925205684367988,14,45.0,40.08
call_d88d8e15e430,synthetic,train,15,0.9714871412597839,0.9445551730385939,1.0,15,1.5611369609832764,0.9487343507264918,0.9059336823734729,0.9957797813159409,15,57.29999999999996,52.12
call_d89caa393417,synthetic,train,8,0.9822242479489517,0.9650694133452754,1.0,8,0.819406270980835,0.9630630630630631,0.9356673960612691,0.9921113689095128,7,45.69999999999999,43.080000000000005
call_d9b9c625f406,synthetic,train,25,0.9210730345790045,0.8671532846715329,0.9821428571428571,25,1.4091720581054688,0.8875811075901615,0.8162642242575632,0.97255291005291,26,36.000000000000014,30.199999999999996
call_db5326bcb672,human,train,18,0.968787850554365,0.9394651246837731,1.0,18,1.8066587448120117,0.9544846050870147,0.9490397413957026,0.9599923062127332,16,52.57999999999998,51.97999999999997
call_dc1a55102190,human,val,16,0.9496402877697842,0.9290836653386454,0.9711271515824542,16,1.4511854648590088,0.8642717571020592,0.9423139954113405,0.7981676846196557,13,30.500000000000007,36.000000000000014
call_dcdbcc7d70e4,synthetic,train,13,0.9642857142857143,0.9339184305627258,0.996694214876033,14,1.486973524093628,0.943072249372606,0.9058614564831261,0.9834710743801653,14,39.40000000000005,36.26000000000002
call_ddeabfdb99d4,human,train,38,0.9256828662646328,0.9015373985144239,0.9511572808456351,37,1.2712533473968506,0.8302815514865131,0.902804538642689,0.7685438308729725,22,46.70000000000003,54.80000000000003
call_ddf2da1910f1,human,train,18,0.946717278222972,0.92652724270776,0.9678068410462777,16,0.9617435932159424,0.8007730713480432,0.9106227106227106,0.714573153204944,10,27.3,34.74000000000001
call_df3e278ab7fe,synthetic,train,12,0.9697047827768467,0.9411911911911912,1.0,12,1.2295739650726318,0.9582515377568381,0.9435567010309278,0.9734113267747939,10,38.8,37.599999999999994
call_df75973c8794,synthetic,train,14,0.9811007268951194,0.9642128180704858,0.9985907553551296,15,1.5077941417694092,0.9656226126814362,0.9519375599068876,0.979706877113867,15,72.99999999999997,70.92000000000004
call_e0a8703be347,synthetic,train,13,0.9775667876756958,0.9561179898033503,1.0,13,1.4105987548828125,0.9654221077800258,0.9334874622087853,0.9996191201675871,12,56.20000000000003,52.499999999999986
call_e0c1f661d9ca,human,train,18,0.9681023973994312,0.9415135348745307,0.9962366715450554,18,1.1182217597961426,0.9581764951902969,0.9583769085965279,0.957976165586452,16,47.8,47.81999999999999
call_e106a61086bb,synthetic,train,15,0.9559197513421871,0.9250751982499317,0.9888921368021046,15,1.5099952220916748,0.9262634631317316,0.8777806856843758,0.980415083308974,15,38.20000000000001,34.179999999999986
call_e118b75d4937,human,train,27,0.9370586429229352,0.9203860072376358,0.9543464665415885,24,1.330331563949585,0.748977314986984,0.9238532110091743,0.6297686053783614,13,32.69999999999998,47.919999999999995
call_e2200941723b,synthetic,train,27,0.7599038361032716,0.6127781523937964,1.0,33,0.9638104438781738,0.7001733102253033,0.603585657370518,0.8335625859697386,11,50.199999999999996,36.29999999999998
call_e2d538297f0c,human,val,24,0.9653522521036133,0.9420383191112542,0.9898494332600237,22,1.8231825828552246,0.9569118767459578,0.9576414774652661,0.9561833869057689,24,59.00000000000007,59.060000000000045
call_e3064936e37a,synthetic,train,19,0.9519690416571819,0.9134993446920052,0.9938212927756654,16,1.1157901287078857,0.9375557537912578,0.8831932773109243,0.9990494296577946,14,47.59999999999998,42.05999999999999
call_e3084824935d,synthetic,train,10,0.9695038689121529,0.9408127208480566,1.0,10,1.4115419387817383,0.9444360333080999,0.9146627565982405,0.9762128325508607,11,34.100000000000016,31.939999999999984
call_e31bf946a8fa,human,train,12,0.968263693174856,0.9438604873387482,0.9939622641509434,14,1.3634052276611328,0.9644707623982235,0.9462599854756718,0.9833962264150944,11,41.29999999999998,39.73999999999999
call_e329faf2b6a1,synthetic,val,16,0.9577991452991453,0.9323972958918356,0.9846238330587589,19,1.3662917613983154,0.941053183128111,0.8997995991983968,0.9862712795167491,16,39.899999999999984,36.40000000000001
call_e3f555297277,synthetic,val,11,0.9598610575067541,0.9311119430924747,0.9904420549581839,13,1.1088218688964844,0.9226736566186108,0.8706713780918728,0.9812823576264437,9,28.299999999999983,25.100000000000016
call_e4d9c2e0947a,human,train,13,0.9614317425083241,0.9294527896995708,0.9956896551724138,14,1.0432767868041992,0.9604837575587118,0.940512255576976,0.9813218390804598,12,36.3,34.78
call_e58669998b76,human,val,15,0.9489777777777778,0.9140410958904109,0.9866913123844732,14,1.0693285465240479,0.8796728971962616,0.9292472233648704,0.8351201478743069,12,24.30000000000002,27.0
call_e618b7b1fa5b,human,train,20,0.9308361598584279,0.9252418645558487,0.9364985163204748,16,1.2065794467926025,0.845958795562599,0.9078231292517007,0.7919881305637982,13,29.40000000000002,33.66000000000001
call_e697765a4dfd,synthetic,train,8,0.9764044943820225,0.9538968166849616,1.0,8,1.75974440574646,0.9739455880236073,0.9746470757706712,0.9732451093210587,9,34.699999999999974,34.759999999999984
call_e69e8ba551e4,human,train,21,0.9239077074128621,0.943358395989975,0.9052429052429053,17,1.8599348068237305,0.8664325660033815,0.9433588218634947,0.8011063011063011,11,35.29999999999999,41.519999999999996
call_e6c59d28e6d7,synthetic,train,9,0.9684965100924354,0.9472324723247233,0.9907371671169433,8,1.0973026752471924,0.8463578861456845,0.8978354978354979,0.8004631416441529,9,23.099999999999994,25.899999999999995
call_e9bd33cdb226,human,val,21,0.8468729851708575,0.742090395480226,0.9861111111111112,23,1.2946062088012695,0.8885154061624649,0.8840579710144928,0.8930180180180181,12,26.900000000000016,26.61999999999997
call_eb1c9a5a2c08,human,train,23,0.9356089992242048,0.9215486500254713,0.9501050420168067,18,1.3611512184143066,0.6871998675277364,0.9300761990138952,0.5449054621848739,12,22.300000000000004,38.039999999999985
call_ec545493459e,synthetic,train,16,0.9287240240823461,0.8751830161054173,0.989242863053372,15,1.329369306564331,0.8885197489848653,0.8020659780073309,0.9958626396359123,10,29.99999999999998,24.160000000000007
call_ec58505fc522,human,train,16,0.955687926776115,0.9159008632692843,0.9990886998784934,16,1.2139639854431152,0.9024005053695515,0.9398026315789474,0.8678614823815309,15,30.399999999999984,32.89999999999997
call_ed020e30c242,synthetic,train,15,0.7584842489727591,0.6109340524638391,1.0,23,0.6991684436798096,0.5014084507042254,0.36818352764197065,0.7857142857142857,7,53.160000000000004,24.899999999999995
call_ed041799aed9,human,train,22,0.9473806212331942,0.9282307517601636,0.9673372781065088,22,1.3885290622711182,0.8907211420132907,0.927710843373494,0.8565680473372781,19,39.00000000000002,42.2
call_ed99e3ea3f0e,synthetic,train,12,0.9676290463692039,0.9372881355932203,1.0,12,1.547663927078247,0.9287707446027317,0.9057576625608708,0.9529837251356239,10,34.899999999999984,33.14000000000002
call_ee227bc9d7ac,human,train,24,0.830540827147402,0.9484136594817147,0.7387285417845689,16,1.924715280532837,0.7987366586800262,0.9448595722751868,0.6917562724014337,14,38.79999999999998,52.98000000000003
call_eed2c7389776,synthetic,val,14,0.969580892293826,0.9409577957577083,1.0,14,1.7043688297271729,0.9687570749377405,0.9443831383800485,0.99442249593307,13,45.29999999999998,43.01999999999997
call_f003741555a1,human,train,14,0.9546555901696089,0.9270588235294117,0.9839457723867285,14,1.2345309257507324,0.9160603371783496,0.9113700564971752,0.9207991437745273,12,28.300000000000022,28.019999999999982
call_f0ad1cf1aa6a,synthetic,train,17,0.9442663001985035,0.8996217631655513,0.993573264781491,16,1.1697759628295898,0.9194270367054611,0.8582172701949861,0.9900385604113111,11,35.900000000000006,31.080000000000034
call_f1372119b403,synthetic,train,56,0.6864362168801544,0.5225754742185412,1.0,74,2.139803647994995,0.40347670384601036,0.25827403409904964,0.9216087252897068,18,209.38000000000002,58.619999999999905
call_f1b82a4a46f6,human,val,14,0.9446627373935822,0.9312459651387992,0.9584717607973422,13,1.2332899570465088,0.8886202728371612,0.9252067601582165,0.8548172757475083,11,27.8,30.079999999999995
call_f202d4ff9f96,human,train,30,0.9368646833908422,0.9236851783744023,0.9504257332071901,28,1.3648271560668945,0.8195764909248056,0.9551750188869302,0.7176915799432356,17,39.69999999999997,52.800000000000054
call_f23bfe7d0e9e,synthetic,train,11,0.9775946950668141,0.95786572159874,0.9981534673779237,12,1.3921279907226562,0.9653248306098047,0.9383959705540488,0.9938448912597456,13,51.60000000000002,48.739999999999995
call_f27db4ab1f5a,synthetic,train,18,0.9228315054835493,0.877845220030349,0.9726775956284153,19,0.8037631511688232,0.8724620540114331,0.8214550853749072,0.930222782681799,19,26.9,23.759999999999973
call_f2ab1c408b36,synthetic,train,12,0.9594615745813116,0.9299150485436893,0.9909473003556418,11,1.0963435173034668,0.9510337323177367,0.915868263473054,0.9890074361461364,11,33.39999999999996,30.88000000000001
call_f331303c4fb8,human,train,16,0.9258033106134372,0.9062142584826535,0.9462579617834395,15,1.13138747215271,0.8924532181780793,0.9230114844746916,0.8638535031847133,12,23.500000000000007,25.099999999999994
call_f5251fb3b1d9,synthetic,train,14,0.8626045400238949,0.7934065934065934,0.9450261780104712,13,1.2063524723052979,0.8088935944944415,0.6791111111111111,1.0,8,22.500000000000014,15.280000000000008
call_f68d3459fdc7,synthetic,train,17,0.9582922013820335,0.919924188580905,1.0,17,1.6274700164794922,0.9377919842635849,0.8972006586685486,0.9822302343548802,16,42.49999999999997,38.80000000000002
call_f6ce5de7ac09,synthetic,val,15,0.9608924221053982,0.9327856609410008,0.9907456372289793,15,1.4343864917755127,0.9419585783687037,0.9118811881188119,0.9740877842411423,17,40.40000000000002,37.81999999999998
call_f9fbabf70f7e,synthetic,val,14,0.9554585152838428,0.9147157190635451,1.0,14,1.0009982585906982,0.9363221016561964,0.8809779688339603,0.9990859232175503,11,37.199999999999996,32.79999999999998
call_fa26d1186721,human,val,9,0.9616894038497477,0.9407678244972578,0.9835626911314985,9,1.0981464385986328,0.941891378655526,0.9358490566037736,0.9480122324159022,8,26.499999999999993,26.14
call_fa4d7f2897f4,human,train,24,0.9529928982076429,0.9405874499332443,0.9657299520219328,21,1.892040491104126,0.9429357167411482,0.9458620689655173,0.9400274160383825,22,57.99999999999996,58.34000000000004
call_fa9e18dd83dd,synthetic,val,14,0.9699102159669983,0.9444706994328923,0.9967581047381546,14,1.2367026805877686,0.9416267942583733,0.9048275862068965,0.9815461346633416,12,43.499999999999986,40.1
call_fb1405943fed,human,val,43,0.8622525015967639,0.9109311740890689,0.8185125303152789,28,1.5377871990203857,0.6196269261962692,0.9355102040816327,0.46321746160064675,12,24.50000000000002,49.34000000000011
call_fc8bda4b3374,synthetic,val,16,0.9530378632227766,0.9123349255408822,0.997542242703533,16,1.6483845710754395,0.9541835661709479,0.9335684891240447,0.9757296466973886,14,34.00000000000001,32.540000000000006
call_fce92bad5095,human,train,17,0.964595242485709,0.946273516642547,0.9836404663407295,19,1.6002798080444336,0.9121874384721402,0.9572314049586776,0.8711921775103423,16,48.39999999999998,53.14000000000001
call_fdc3a7dac09f,synthetic,train,7,0.9740683496479478,0.9584319026698209,0.9902234636871509,8,1.3673491477966309,0.9440405748098056,0.9151098000655523,0.9748603351955307,8,30.500000000000014,28.619999999999983
call_fdc44f969ade,synthetic,train,14,0.9814453125,0.9650205761316872,0.9984388305421515,15,1.5527899265289307,0.965531561461794,0.9423128884085382,0.9899233607720692,15,74.00000000000003,70.44000000000005
call_fe828697f60d,synthetic,train,12,0.9739663093415007,0.9530469530469531,0.9958246346555324,14,1.283116340637207,0.9717087120825247,0.9512097580483904,0.9931106471816284,11,50.0,47.879999999999995
call_fe8e4fc3ef69,synthetic,train,36,0.6508261211644375,0.48238861674830885,1.0,63,1.7171530723571777,0.6360317801159545,0.5720355349555813,0.7161508704061895,17,51.76,41.32000000000001
call_feaca5a8cd14,synthetic,train,20,0.9788310615448161,0.9597043636731801,0.9987356442945948,21,1.9300057888031006,0.9656474911949364,0.9365346534653466,0.9966283847855864,16,101.0,94.87999999999994
call_ff4042587962,synthetic,train,12,0.9364682341170585,0.8931297709923665,0.9842271293375394,11,0.7109568119049072,0.8954937679769894,0.8229074889867841,0.982124079915878,12,22.699999999999985,19.019999999999992
call_fff8cae57de7,human,train,16,0.9701446598953524,0.959659004414675,0.9808619884860744,20,1.3963377475738525,0.9496345726088338,0.9701347183898718,0.9299828847051501,17,61.60000000000004,64.25999999999999
