anon_id,label,split,n_off,off_s,t12_f1,t12_prec,t12_rec,t12_s,t12_n,t12_chunks,t12_m0_f1,t12_m0_prec,t12_m0_rec,t12_m0_s,t12_m0_n,t12_m0_chunks,t12_m3_f1,t12_m3_prec,t12_m3_rec,t12_m3_s,t12_m3_n,t12_m3_chunks,t12_m6_f1,t12_m6_prec,t12_m6_rec,t12_m6_s,t12_m6_n,t12_m6_chunks,t15_f1,t15_prec,t15_rec,t15_s,t15_n,t15_chunks,t15_m3_f1,t15_m3_prec,t15_m3_rec,t15_m3_s,t15_m3_n,t15_m3_chunks,t18_m3_f1,t18_m3_prec,t18_m3_rec,t18_m3_s,t18_m3_n,t18_m3_chunks
call_8c2ebe3761bb,synthetic,train,10,42.58000000000001,0.9794276519940237,0.9596846846846847,1.0,44.36999999999997,10,12,0.9797235023041475,0.9622086444897036,0.9978878197606196,44.15999999999996,10,12,0.9798456754577911,0.9620081411126187,0.9983571931471485,44.17999999999997,10,12,0.9802162410858063,0.9612000902323483,1.0,44.28999999999997,10,12,0.9794276519940237,0.9596846846846847,1.0,44.36999999999997,10,12,0.9798456754577911,0.9620081411126187,0.9983571931471485,44.17999999999997,10,12,0.9798456754577911,0.9620081411126187,0.9983571931471485,44.16999999999997,10,12
call_8c6b33721067,synthetic,train,9,65.4,0.9882921670821059,0.9768553083470211,1.0,66.94999999999997,9,18,0.9885614726157109,0.9798768583871452,0.9974014062977683,66.56999999999996,9,18,0.9885614726157109,0.9798768583871452,0.9974014062977683,66.57999999999997,9,18,0.9885614726157109,0.9798768583871452,0.9974014062977683,66.57999999999997,9,18,0.9882921670821059,0.9768553083470211,1.0,66.94999999999997,9,18,0.9885614726157109,0.9798768583871452,0.9974014062977683,66.57999999999997,9,18,0.9888611047965447,0.980465815176559,0.9974014062977683,66.51999999999997,9,18
call_8cafd2754e55,synthetic,val,15,45.52000000000004,0.9636998624193036,0.9299428104575164,1.0,48.92999999999995,13,15,0.9639038848311633,0.9303228442991418,1.0,48.919999999999945,13,15,0.9636998624193036,0.9299428104575164,1.0,48.92999999999995,13,15,0.9636998624193036,0.9299428104575164,1.0,48.92999999999995,13,15,0.9645510507323286,0.9332511809406449,0.9980232813529542,48.649999999999956,14,16,0.9645510507323286,0.9332511809406449,0.9980232813529542,48.649999999999956,14,16,0.9676251331203408,0.9392185238784371,0.9978036459477267,48.34999999999994,16,17
call_8d3ea77f4bb4,synthetic,train,16,26.04000000000002,0.9424291644107562,0.8911262798634813,1.0,29.209999999999944,16,11,0.9370295575546173,0.8998589562764457,0.9774032937571812,28.26999999999996,15,11,0.9370295575546173,0.8998589562764457,0.9774032937571812,28.26999999999996,15,11,0.9372246696035242,0.899894254494184,0.9777862887782459,28.27999999999995,15,11,0.9424291644107562,0.8911262798634813,1.0,29.209999999999944,16,11,0.9370295575546173,0.8998589562764457,0.9774032937571812,28.26999999999996,15,11,0.9377181701267683,0.9011299435028248,0.9774032937571812,28.239999999999966,15,11
call_8d6cd93e02b8,human,train,15,32.94000000000001,0.9545655050727834,0.9263698630136986,0.9845313921747043,35.019999999999904,15,12,0.9346504559270516,0.9366433140420347,0.9326660600545951,32.80999999999995,12,12,0.934508433368789,0.9363580998781973,0.9326660600545951,32.81999999999994,12,12,0.934508433368789,0.9363580998781973,0.9326660600545951,32.81999999999994,12,12,0.9545655050727834,0.9263698630136986,0.9845313921747043,35.019999999999904,15,12,0.934508433368789,0.9363580998781973,0.9326660600545951,32.81999999999994,12,12,0.9297197978870004,0.9387755102040817,0.9208371246587808,32.31999999999994,12,11
call_8d75a71e6126,synthetic,val,12,45.45999999999998,0.9747052518756699,0.9506585824796153,1.0,47.80999999999991,12,14,0.9750187627318537,0.951255230125523,1.0,47.76999999999991,12,14,0.9750187627318537,0.951255230125523,1.0,47.76999999999991,12,14,0.9750187627318537,0.951255230125523,1.0,47.76999999999991,12,14,0.9747052518756699,0.9506585824796153,1.0,47.80999999999991,12,14,0.9750187627318537,0.951255230125523,1.0,47.76999999999991,12,14,0.9753324753324754,0.9518526271718651,1.0,47.74999999999991,12,14
call_8da8b9947630,human,val,14,30.500000000000036,0.9466537342386033,0.9339712918660287,0.95968534906588,31.319999999999926,12,11,0.9452997052079921,0.9446808510638298,0.9459193706981318,30.519999999999925,11,11,0.9448354886233427,0.9437540876389797,0.9459193706981318,30.549999999999926,11,11,0.9446808510638298,0.9434455704478588,0.9459193706981318,30.559999999999924,11,11,0.9466537342386033,0.9339712918660287,0.95968534906588,31.319999999999926,12,11,0.9448354886233427,0.9437540876389797,0.9459193706981318,30.549999999999926,11,11,0.945144915670542,0.944371727748691,0.9459193706981318,30.529999999999944,11,11
call_8e6c9fa78a21,synthetic,train,10,31.100000000000055,0.9720705258230613,0.945658773527626,1.0,32.939999999999884,10,11,0.9730997810447294,0.9487648673376029,0.9987158908507223,32.7799999999999,10,10,0.9729476153244723,0.9484756097560976,0.9987158908507223,32.78999999999989,10,10,0.9729476153244723,0.9484756097560976,0.9987158908507223,32.78999999999989,10,10,0.9720705258230613,0.945658773527626,1.0,32.939999999999884,10,11,0.9729476153244723,0.9484756097560976,0.9987158908507223,32.78999999999989,10,10,0.9735565639180097,0.9496336996336996,0.9987158908507223,32.7499999999999,10,10
call_8ed994ce484f,synthetic,train,12,46.060000000000024,0.9726114649681529,0.9523908523908524,0.9937093275488069,48.040000000000006,11,14,0.9728516460025652,0.9589127686472819,0.9872017353579176,47.429999999999964,10,13,0.9721243191284845,0.9575005259835893,0.9872017353579176,47.49999999999996,10,14,0.9719167111585691,0.9570977917981073,0.9872017353579176,47.50999999999998,10,14,0.9726114649681529,0.9523908523908524,0.9937093275488069,48.040000000000006,11,14,0.9721243191284845,0.9575005259835893,0.9872017353579176,47.49999999999996,10,14,0.9722281563768426,0.9577020202020202,0.9872017353579176,47.48999999999997,10,14
call_8ee1e10130a2,synthetic,train,11,36.90000000000002,0.9734933403666095,0.9483556012332991,1.0,38.89999999999992,11,13,0.9756810631229236,0.9574856546687532,0.9945814142508805,38.31999999999992,11,12,0.9759787657597877,0.9565556711758585,0.9962069899756164,38.419999999999916,11,12,0.9758620689655172,0.9558326838139777,0.9967488485505284,38.469999999999914,11,12,0.9734933403666095,0.9483556012332991,1.0,38.89999999999992,11,13,0.9759787657597877,0.9565556711758585,0.9962069899756164,38.419999999999916,11,12,0.9767565413733563,0.9580510682647212,0.9962069899756164,38.359999999999914,11,12
call_8f8e2145bc91,synthetic,train,8,40.19999999999999,0.9800146234462588,0.9608124253285544,1.0,41.83999999999992,8,12,0.9782848730217151,0.9653753026634383,0.9915443919423029,41.289999999999935,7,12,0.9801340645947593,0.9610420650095602,1.0,41.82999999999991,8,12,0.9801340645947593,0.9610420650095602,1.0,41.82999999999991,8,12,0.9800146234462588,0.9608124253285544,1.0,41.83999999999992,8,12,0.9801340645947593,0.9610420650095602,1.0,41.82999999999991,8,12,0.9802535348610434,0.9612718144872101,1.0,41.81999999999992,8,12
call_9083846f078a,synthetic,train,9,48.820000000000014,0.9821033581339231,0.964836033188463,1.0,50.58999999999994,9,15,0.983289712099859,0.9671287128712871,1.0,50.46999999999995,9,15,0.9830917874396136,0.9667458432304038,1.0,50.489999999999945,9,15,0.9827950498038032,0.9661721068249258,1.0,50.519999999999946,9,15,0.9821033581339231,0.964836033188463,1.0,50.58999999999994,9,15,0.9830917874396136,0.9667458432304038,1.0,50.489999999999945,9,15,0.9830917874396136,0.9667458432304038,1.0,50.489999999999945,9,15
call_91a25cd95998,synthetic,train,13,32.25999999999999,0.9615613825983313,0.9259684361549498,1.0,34.80999999999989,13,12,0.9634273772204807,0.9294354838709677,1.0,34.6899999999999,13,12,0.9629961205610266,0.9286330935251799,1.0,34.709999999999894,13,12,0.9628524541250186,0.9283659378596087,1.0,34.7299999999999,13,12,0.9615613825983313,0.9259684361549498,1.0,34.80999999999989,13,12,0.9629961205610266,0.9286330935251799,1.0,34.709999999999894,13,12,0.9629961205610266,0.9286330935251799,1.0,34.709999999999894,13,12
call_924e8a27e4de,human,train,15,26.759999999999973,0.9275735294117647,0.9134685010861694,0.9421209858103062,27.589999999999932,14,10,0.9182484495395602,0.9243284146802876,0.9122479462285288,26.409999999999936,12,10,0.9182484495395602,0.9243284146802876,0.9122479462285288,26.409999999999936,12,10,0.9182484495395602,0.9243284146802876,0.9122479462285288,26.409999999999936,12,10,0.9275735294117647,0.9134685010861694,0.9421209858103062,27.589999999999932,14,10,0.9182484495395602,0.9243284146802876,0.9122479462285288,26.409999999999936,12,10,0.9170272812793979,0.9241562381494122,0.9100074682598954,26.32999999999994,12,10
call_925ba94f05a4,synthetic,val,43,64.10000000000002,0.7235675980807226,0.567318757192175,0.9985976939856653,112.90999999999963,68,41,0.760339666442666,0.6253642849964828,0.9696167030227485,99.44999999999965,65,34,0.7503436734205965,0.6086492776107825,0.9780305391087566,103.06999999999962,67,36,0.7448163074586764,0.5957208259366533,0.9934559052664381,106.96999999999969,70,38,0.9303576621110788,0.8720359771054783,0.9970395761919602,73.2899999999998,44,25,0.9122062168309325,0.8883638511518015,0.9373636646930508,67.62999999999985,39,22,0.843276555679192,0.9356125356125357,0.7675288251791835,52.59999999999994,24,17
call_927c1f5f2007,synthetic,train,12,54.220000000000034,0.9799494219653179,0.9606870904905259,1.0,56.4499999999999,12,15,0.9805312954876274,0.968025866714568,0.9933640552995392,55.659999999999904,11,15,0.9801746089487087,0.9673308203195118,0.9933640552995392,55.69999999999991,11,15,0.9799963629750864,0.9669836712722053,0.9933640552995392,55.7199999999999,11,15,0.9799494219653179,0.9606870904905259,1.0,56.4499999999999,12,15,0.9801746089487087,0.9673308203195118,0.9933640552995392,55.69999999999991,11,15,0.9806205076881085,0.968199784405318,0.9933640552995392,55.649999999999906,11,15
call_9491f635b944,synthetic,train,8,15.040000000000013,0.9517502365184485,0.907942238267148,1.0,16.599999999999916,8,6,0.9565768621236133,0.916767922235723,1.0,16.439999999999912,8,6,0.9562737642585551,0.9162112932604736,1.0,16.459999999999912,8,6,0.9556681443951869,0.9151000606428138,1.0,16.47999999999992,8,6,0.9517502365184485,0.907942238267148,1.0,16.599999999999916,8,6,0.9562737642585551,0.9162112932604736,1.0,16.459999999999912,8,6,0.9518889247659025,0.9282115869017632,0.9768058316766071,15.869999999999937,7,6
call_94a8c8502249,human,train,31,47.859999999999985,0.9201225740551583,0.9017017017017017,0.9393117831074036,49.86999999999989,27,19,0.8763189383226367,0.9158708503865394,0.8400417101147029,43.91999999999985,25,18,0.8882447665056361,0.9152654867256638,0.8627737226277372,45.13999999999986,25,18,0.8994697773064687,0.9149946062567422,0.8844629822732013,46.27999999999986,26,19,0.9201225740551583,0.9017017017017017,0.9393117831074036,49.86999999999989,27,19,0.8882447665056361,0.9152654867256638,0.8627737226277372,45.13999999999986,25,18,0.8893671975893241,0.9188347787413832,0.8617309697601668,44.90999999999984,25,18
call_957a8384caff,synthetic,val,10,53.680000000000014,0.9810074318744839,0.9672516736023159,0.9951600893521966,55.239999999999945,12,16,0.9804972733154635,0.9737470167064439,0.9873417721518988,54.43999999999992,11,16,0.9803233256351039,0.9730423620025674,0.9877140729709606,54.49999999999992,11,16,0.9801422370000924,0.9726856095325389,0.9877140729709606,54.519999999999904,11,16,0.9810074318744839,0.9672516736023159,0.9951600893521966,55.239999999999945,12,16,0.9803233256351039,0.9730423620025674,0.9877140729709606,54.49999999999992,11,16,0.979463459759482,0.9735196763515999,0.9854802680565897,54.3499999999999,12,17
call_95ccefc6e4ce,human,val,22,55.87999999999998,0.9572859905079979,0.9410748228788665,0.9740654623502056,57.819999999999936,21,20,0.9584878996643702,0.9467806665503402,0.9704882847433375,57.25999999999998,22,20,0.9579876434245367,0.9456351280710925,0.9706671436236809,57.33999999999996,22,20,0.959287980260839,0.9454577036651034,0.9735288857091755,57.50999999999998,21,20,0.9572859905079979,0.9410748228788665,0.9740654623502056,57.819999999999936,21,20,0.9579876434245367,0.9456351280710925,0.9706671436236809,57.33999999999996,22,20,0.9584732284855981,0.9470927187008905,0.9701305669826507,57.20999999999996,22,19
call_9741efdd34af,human,train,12,27.720000000000024,0.9608290883541191,0.9372858122001371,0.9855855855855856,29.179999999999936,10,11,0.9549485633203264,0.9402724414949354,0.9700900900900901,28.62999999999994,10,10,0.9626891939457938,0.9408324733402132,0.9855855855855856,29.069999999999936,10,11,0.9621811785400176,0.9398625429553265,0.9855855855855856,29.099999999999937,10,11,0.9608290883541191,0.9372858122001371,0.9855855855855856,29.179999999999936,10,11,0.9626891939457938,0.9408324733402132,0.9855855855855856,29.069999999999936,10,11,0.9630281690140845,0.9414802065404475,0.9855855855855856,29.049999999999933,10,11
call_97701e543c60,synthetic,train,33,33.419999999999995,0.6290171020484872,0.45880740233036327,1.0,72.79999999999977,42,27,0.6573732948322214,0.49298088410991636,0.9862563489692262,66.80999999999977,43,23,0.6529457666796723,0.4847212165097755,1.0,68.88999999999976,44,26,0.6430973196272457,0.4739450580572076,1.0,70.45999999999975,45,28,0.8536060279870828,0.7764993880048959,0.9477143710785778,40.77999999999984,29,17,0.8602033898305085,0.7874875868917577,0.9477143710785778,40.21999999999982,28,17,0.8039412157648631,0.9113971980310488,0.7191514789363609,26.33999999999991,18,11
call_989dad5aa1af,human,train,15,30.099999999999998,0.9456503998694303,0.9309125964010283,0.9608623548922056,31.069999999999986,13,12,0.9467320261437908,0.9330112721417069,0.9608623548922056,30.999999999999993,13,12,0.9464227376674289,0.9324106855487608,0.9608623548922056,31.01999999999999,13,12,0.9462681691981055,0.9321106821106822,0.9608623548922056,31.029999999999994,13,12,0.9456503998694303,0.9309125964010283,0.9608623548922056,31.069999999999986,13,12,0.9464227376674289,0.9324106855487608,0.9608623548922056,31.01999999999999,13,12,0.9467320261437908,0.9330112721417069,0.9608623548922056,30.99999999999998,13,12
call_9a3d5b0a64a3,human,val,25,61.27999999999996,0.9559365486300272,0.9390838973713206,0.9734051231848588,63.44999999999993,25,25,0.9559365486300272,0.9390838973713206,0.9734051231848588,63.44999999999993,25,25,0.9559365486300272,0.9390838973713206,0.9734051231848588,63.44999999999993,25,25,0.9559365486300272,0.9390838973713206,0.9734051231848588,63.44999999999993,25,25,0.9559365486300272,0.9390838973713206,0.9734051231848588,63.44999999999993,25,25,0.9559365486300272,0.9390838973713206,0.9734051231848588,63.44999999999993,25,25,0.9560756652773325,0.9396565306443989,0.9730788056779246,63.389999999999944,25,25
call_9bb847dfc83e,human,val,11,20.220000000000013,0.9502113668388915,0.905145413870246,1.0,22.319999999999933,11,8,0.9102691924227319,0.9180492709904474,0.9026198714780029,19.859999999999943,9,6,0.9255711127487104,0.919921875,0.9312901631240732,20.449999999999946,9,7,0.925343811394892,0.9194729136163983,0.9312901631240732,20.45999999999995,9,7,0.9502113668388915,0.905145413870246,1.0,22.319999999999933,11,8,0.9255711127487104,0.919921875,0.9312901631240732,20.449999999999946,9,7,0.9255711127487104,0.919921875,0.9312901631240732,20.449999999999946,9,7
call_9c2dbbd1fe2e,synthetic,train,9,44.10000000000001,0.9795145847250055,0.962582056892779,0.9970534904805077,45.65999999999995,10,12,0.979623649927625,0.9627927336397462,0.9970534904805077,45.649999999999956,10,12,0.9795145847250055,0.962582056892779,0.9970534904805077,45.65999999999995,10,12,0.9795145847250055,0.962582056892779,0.9970534904805077,45.65999999999995,10,12,0.9795145847250055,0.962582056892779,0.9970534904805077,45.65999999999995,10,12,0.9795145847250055,0.962582056892779,0.9970534904805077,45.65999999999995,10,12,0.9801693404634582,0.9638475021910605,0.9970534904805077,45.59999999999995,10,12
call_9dc1a304389f,synthetic,train,18,41.89999999999999,0.95771719038817,0.9283314669652856,0.9890240992603198,44.59999999999995,17,17,0.9580492314804114,0.9289556252801434,0.9890240992603198,44.56999999999996,17,17,0.9579385255373237,0.9287474792740309,0.9890240992603198,44.57999999999996,17,17,0.9578278451761987,0.9285394265232975,0.9890240992603198,44.58999999999996,17,17,0.95771719038817,0.9283314669652856,0.9890240992603198,44.59999999999995,17,17,0.9579385255373237,0.9287474792740309,0.9890240992603198,44.57999999999996,17,17,0.9581599630143319,0.9291638646043489,0.9890240992603198,44.54999999999996,17,17
call_9f11e2c5441c,human,val,22,34.220000000000006,0.9177489177489178,0.9386259541984733,0.8977803738317757,32.70999999999996,16,12,0.8898786668714483,0.9384515711046323,0.8460864485981309,30.819999999999958,15,11,0.8927696078431373,0.9387886597938144,0.8510514018691588,30.989999999999956,15,11,0.9056775170325511,0.9402703552342031,0.8735397196261683,31.769999999999957,15,12,0.9177489177489178,0.9386259541984733,0.8977803738317757,32.70999999999996,16,12,0.8927696078431373,0.9387886597938144,0.8510514018691588,30.989999999999956,15,11,0.8929776142287642,0.9399612653324726,0.8504672897196262,30.929999999999932,15,10
call_a0fbbe7bfec4,human,train,21,38.54000000000001,0.9292695473251029,0.9216836734693877,0.9369813278008299,39.089999999999954,19,14,0.9034574468085106,0.9271288209606987,0.8809647302904564,36.53999999999996,17,13,0.9033373221646057,0.9268758526603001,0.8809647302904564,36.54999999999995,17,13,0.9128488678251712,0.9270053475935829,0.8991182572614108,37.29999999999995,18,13,0.9292695473251029,0.9216836734693877,0.9369813278008299,39.089999999999954,19,14,0.9033373221646057,0.9268758526603001,0.8809647302904564,36.54999999999995,17,13,0.9018666666666667,0.9281009879253568,0.8770746887966805,36.32999999999997,18,14
call_a2aa58c1750b,human,train,17,38.19999999999998,0.9491911021233569,0.9185420743639922,0.9819560669456067,40.77999999999993,19,13,0.9418968212610734,0.9384735202492211,0.9453451882845189,38.419999999999966,16,13,0.9420346489514133,0.9384894887100961,0.9456066945606695,38.44999999999997,16,13,0.9453982186652898,0.9334692837114453,0.9576359832635983,39.15999999999995,17,13,0.9491911021233569,0.9185420743639922,0.9819560669456067,40.77999999999993,19,13,0.9420346489514133,0.9384894887100961,0.9456066945606695,38.44999999999997,16,13,0.9426336375488917,0.9399375975039002,0.9453451882845189,38.389999999999944,16,13
call_a381913d938c,synthetic,train,24,26.82000000000001,0.6770899003908712,0.5118185284025925,1.0,52.359999999999815,40,19,0.7206186990747134,0.5726514486391572,0.9716945996275606,45.479999999999805,38,13,0.7065789473684211,0.5462868769074263,1.0,49.049999999999805,40,16,0.7018690367272252,0.540676600886025,1.0,49.55999999999978,40,17,0.9129547772866372,0.8398498592430403,1.0,31.919999999999845,24,10,0.9024558976132826,0.8424281562802712,0.9716945996275606,30.909999999999876,23,10,0.8191510762422047,0.8906386701662292,0.7582867783985102,22.81999999999994,16,6
call_a3a1f51a4bf9,synthetic,val,11,27.340000000000007,0.9615046581121462,0.9258632362897766,1.0,29.499999999999915,11,10,0.9626629094751673,0.928644240570846,0.9992687385740402,29.389999999999915,11,10,0.9630281690140845,0.9286926994906621,1.0,29.40999999999991,11,10,0.962858651645837,0.928377460964019,1.0,29.419999999999916,11,10,0.9615046581121462,0.9258632362897766,1.0,29.499999999999915,11,10,0.9630281690140845,0.9286926994906621,1.0,29.40999999999991,11,10,0.963537079443368,0.9296397008837526,1.0,29.37999999999991,11,10
call_a426226cf8b9,synthetic,train,20,24.720000000000027,0.9163163928162018,0.869155491119971,0.9688888888888889,27.54999999999992,17,12,0.9166666666666666,0.8697859992745738,0.9688888888888889,27.529999999999923,17,12,0.916491496273648,0.8694706308919506,0.9688888888888889,27.539999999999928,17,12,0.916491496273648,0.8694706308919506,0.9688888888888889,27.539999999999928,17,12,0.9205374280230326,0.876782449725777,0.9688888888888889,27.3299999999999,17,12,0.9205374280230326,0.876782449725777,0.9688888888888889,27.3299999999999,17,12,0.9189399844115355,0.8874670681219421,0.9527272727272728,26.529999999999912,16,12
call_a4683528fef4,human,train,18,40.46000000000002,0.9517739025856885,0.9275668073136427,0.977278340330946,42.58999999999995,16,17,0.9254813703425856,0.9371992909597366,0.9140528525561867,39.45999999999994,13,16,0.9304693320089397,0.9355805243445693,0.9254136823907138,39.99999999999994,14,16,0.9304693320089397,0.9355805243445693,0.9254136823907138,39.99999999999994,14,16,0.9517739025856885,0.9275668073136427,0.977278340330946,42.58999999999995,16,17,0.9304693320089397,0.9355805243445693,0.9254136823907138,39.99999999999994,14,16,0.9311630218687873,0.9369842460615154,0.9254136823907138,39.93999999999995,14,16
call_a49598543013,synthetic,train,15,55.500000000000014,0.9746379991224221,0.9505306401917152,1.0,58.41999999999994,15,20,0.9754940711462451,0.9521604938271605,1.0,58.309999999999924,15,20,0.9754940711462451,0.9521604938271605,1.0,58.309999999999924,15,20,0.9754083962761286,0.9519972569861135,1.0,58.32999999999994,15,20,0.9746379991224221,0.9505306401917152,1.0,58.41999999999994,15,20,0.9754940711462451,0.9521604938271605,1.0,58.309999999999924,15,20,0.9715999294408185,0.9521175453759724,0.9918962722852512,57.81999999999992,18,20
call_a6481017c744,synthetic,train,15,24.239999999999995,0.9404437524328533,0.8908554572271387,0.9958779884583677,27.03999999999992,16,11,0.9372911342638097,0.8959037955655769,0.9826875515251443,26.52999999999993,15,11,0.9372911342638097,0.8959037955655769,0.9826875515251443,26.52999999999993,15,11,0.9372911342638097,0.8959037955655769,0.9826875515251443,26.52999999999993,15,11,0.9404437524328533,0.8908554572271387,0.9958779884583677,27.03999999999992,16,11,0.9372911342638097,0.8959037955655769,0.9826875515251443,26.52999999999993,15,11,0.937007874015748,0.8967596081386586,0.9810387469084914,26.449999999999932,15,11
call_a71916766a4f,synthetic,train,9,27.64000000000004,0.969155275148966,0.940156409384563,1.0,29.38999999999994,9,9,0.9694950911640954,0.9407961891799932,1.0,29.379999999999935,9,9,0.969155275148966,0.940156409384563,1.0,29.38999999999994,9,9,0.969155275148966,0.940156409384563,1.0,29.38999999999994,9,9,0.969155275148966,0.940156409384563,1.0,29.38999999999994,9,9,0.969155275148966,0.940156409384563,1.0,29.38999999999994,9,9,0.9693251533742331,0.9404761904761905,1.0,29.37999999999994,9,9
call_a766613f8c8a,human,train,20,29.52,0.8946350043975374,0.9315018315018315,0.860575296108291,27.269999999999946,12,10,0.8383592433039895,0.9387583892617449,0.7573604060913706,23.79999999999997,9,9,0.8484175458078845,0.9362745098039216,0.7756345177664975,24.449999999999967,9,9,0.8484175458078845,0.9362745098039216,0.7756345177664975,24.449999999999967,9,9,0.8946350043975374,0.9315018315018315,0.860575296108291,27.269999999999946,12,10,0.8484175458078845,0.9362745098039216,0.7756345177664975,24.449999999999967,9,9,0.8487317163488243,0.9370400654129191,0.7756345177664975,24.429999999999964,9,9
call_a7c95e99f3b6,human,val,30,34.120000000000005,0.8091085271317829,0.6896551724137931,0.9786111924992675,48.31999999999983,31,18,0.7962458371177717,0.8236767929846539,0.7705830647524172,31.879999999999917,13,13,0.7974778561777511,0.8177339901477833,0.7782009961910343,32.41999999999992,14,13,0.7974778561777511,0.8177339901477833,0.7782009961910343,32.42999999999992,14,13,0.8995427462934737,0.8533123028391167,0.9510694403750366,37.93999999999985,25,15,0.8240667821704205,0.8910081743869209,0.766481101670085,29.29999999999992,14,13,0.8216828478964401,0.9176002891217926,0.7439203047172576,27.619999999999933,13,12
call_a7df1d46e72b,synthetic,train,15,57.66,0.9746674574260781,0.9532648326151807,0.9970532154619518,60.27999999999997,16,19,0.9721251385218651,0.9563904729956391,0.9883862021147513,59.55999999999996,16,18,0.972917731221257,0.9563033651431442,0.9901196047841914,59.66999999999997,15,19,0.972917731221257,0.9563033651431442,0.9901196047841914,59.66999999999997,15,19,0.9746674574260781,0.9532648326151807,0.9970532154619518,60.27999999999997,16,19,0.972917731221257,0.9563033651431442,0.9901196047841914,59.66999999999997,15,19,0.9724567237997783,0.9570325612621685,0.9883862021147513,59.52999999999993,16,19
call_a7ea289a43fd,synthetic,train,21,42.199999999999974,0.9459764918625678,0.9044737410849363,0.9914712153518124,46.22999999999989,21,17,0.9428506375227687,0.9075169844400613,0.9810471452262497,45.589999999999876,21,16,0.94640434192673,0.9052563270603504,0.9914712153518124,46.189999999999884,21,17,0.9461903685281483,0.9048648648648648,0.9914712153518124,46.20999999999988,21,17,0.9501646043818822,0.9121621621621622,0.9914712153518124,45.82999999999987,21,17,0.9504883034294799,0.9127589967284624,0.9914712153518124,45.79999999999987,21,17,0.9532731634868046,0.9205648720211828,0.988391376451078,45.22999999999992,22,17
call_a8ca5b456ce4,synthetic,train,11,62.48000000000002,0.9825471698113207,0.9656930922577655,1.0,64.69999999999997,11,18,0.9808193227563343,0.9677570093457943,0.9942390782525204,64.19000000000001,12,18,0.9806645095099045,0.9674556213017751,0.9942390782525204,64.21,12,18,0.9819500275872941,0.9675365020192607,0.9967994879180669,64.36999999999999,12,18,0.9825471698113207,0.9656930922577655,1.0,64.69999999999997,11,18,0.9806645095099045,0.9674556213017751,0.9942390782525204,64.21,12,18,0.9806645095099045,0.9674556213017751,0.9942390782525204,64.2,12,18
call_a9d29125d786,synthetic,train,7,14.72000000000001,0.9530896150113232,0.9103831891223733,1.0,16.159999999999997,7,5,0.9537067011977987,0.911509900990099,1.0,16.139999999999993,7,5,0.9533980582524272,0.9109461966604824,1.0,16.149999999999995,7,5,0.9533980582524272,0.9109461966604824,1.0,16.149999999999995,7,5,0.9530896150113232,0.9103831891223733,1.0,16.159999999999997,7,5,0.9533980582524272,0.9109461966604824,1.0,16.149999999999995,7,5,0.9558728098637248,0.9154754505904288,1.0,16.069999999999983,7,5
call_abf730747901,human,val,17,26.259999999999987,0.9276723652075897,0.9158011869436202,0.9398553483060526,26.880000000000006,13,9,0.8813491266813893,0.9324553950722175,0.8355538637228778,23.470000000000013,10,8,0.8831168831168831,0.9293523969722456,0.8412637990102779,23.710000000000008,10,8,0.8831168831168831,0.9293523969722456,0.8412637990102779,23.710000000000008,10,8,0.9276723652075897,0.9158011869436202,0.9398553483060526,26.880000000000006,13,9,0.8831168831168831,0.9293523969722456,0.8412637990102779,23.710000000000008,10,8,0.8671157379056951,0.9348591549295775,0.8085268366958508,22.670000000000005,10,9
call_ac80248cae29,synthetic,train,7,44.36,0.9844686043931662,0.9694122787852305,1.0,45.74999999999998,7,14,0.9844686043931662,0.9694122787852305,1.0,45.74999999999998,7,14,0.9844686043931662,0.9694122787852305,1.0,45.74999999999998,7,14,0.9844686043931662,0.9694122787852305,1.0,45.74999999999998,7,14,0.9844686043931662,0.9694122787852305,1.0,45.74999999999998,7,14,0.9844686043931662,0.9694122787852305,1.0,45.74999999999998,7,14,0.9844686043931662,0.9694122787852305,1.0,45.74999999999998,7,14
call_acda78859d0d,human,train,15,33.42000000000001,0.953943580886586,0.9195338512763596,0.9910287081339713,36.00999999999992,14,11,0.9511911679256246,0.9248587570621469,0.979066985645933,35.36999999999991,13,11,0.9511911679256246,0.9248587570621469,0.979066985645933,35.36999999999991,13,11,0.9511911679256246,0.9248587570621469,0.979066985645933,35.36999999999991,13,11,0.9546305631571367,0.9208113364823562,0.9910287081339713,35.95999999999992,14,11,0.9514675966288869,0.9253815715093273,0.979066985645933,35.349999999999916,13,11,0.953962703962704,0.9301136363636363,0.979066985645933,35.17999999999991,13,11
call_ad8e23b11d98,synthetic,train,18,21.199999999999974,0.9082911809984605,0.8515463917525773,0.9731385485391141,24.219999999999953,16,8,0.9082911809984605,0.8515463917525773,0.9731385485391141,24.219999999999953,16,8,0.9082911809984605,0.8515463917525773,0.9731385485391141,24.219999999999953,16,8,0.9082911809984605,0.8515463917525773,0.9731385485391141,24.219999999999953,16,8,0.9165557035064359,0.8661912751677853,0.9731385485391141,23.809999999999924,16,8,0.9165557035064359,0.8661912751677853,0.9731385485391141,23.809999999999924,16,8,0.9186773905272565,0.8734069668649108,0.9688972667295005,23.479999999999947,17,8
